"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"10017","OPTCUR","USDINR","OPTION","27-May-2022",72.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10019","OPTCUR","USDINR","OPTION","27-May-2022",72.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",770,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10021","OPTCUR","USDINR","OPTION","27-May-2022",72.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10023","OPTCUR","USDINR","OPTION","27-May-2022",73,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",45225,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10025","OPTCUR","USDINR","OPTION","27-May-2022",73.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10027","OPTCUR","USDINR","OPTION","27-May-2022",73.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",843,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10029","OPTCUR","USDINR","OPTION","27-May-2022",73.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1019,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10031","OPTCUR","USDINR","OPTION","27-May-2022",74,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",49840,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10033","OPTCUR","USDINR","OPTION","27-May-2022",74.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3834,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10035","OPTCUR","USDINR","OPTION","27-May-2022",74.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",44930,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10037","OPTCUR","USDINR","OPTION","27-May-2022",74.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5842,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10039","OPTCUR","USDINR","OPTION","27-May-2022",75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",87304,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10041","OPTCUR","USDINR","OPTION","27-May-2022",75.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7416,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10043","OPTCUR","USDINR","OPTION","27-May-2022",75.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",64597,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10045","OPTCUR","USDINR","OPTION","27-May-2022",75.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",29167,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10047","OPTCUR","USDINR","OPTION","27-May-2022",76,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",215514,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"10049","OPTCUR","USDINR","OPTION","27-May-2022",76.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",72565,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"10051","OPTCUR","USDINR","OPTION","27-May-2022",76.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",369744,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"10053","OPTCUR","USDINR","OPTION","27-May-2022",76.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",127757,1,1000,0.0025,"US Dollars","","","","",0.0025,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"10059","OPTCUR","USDINR","OPTION","27-May-2022",77,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",425193,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"USDINR"
"10061","OPTCUR","USDINR","OPTION","27-May-2022",77.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",172228,1,1000,0.0025,"US Dollars","","","","",0.0025,0.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0675,"USDINR"
"10069","OPTCUR","USDINR","OPTION","27-May-2022",77.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",449330,1,1000,0.0025,"US Dollars","","","","",0.0025,0.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.15,"USDINR"
"10071","OPTCUR","USDINR","OPTION","27-May-2022",77.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",133898,1,1000,0.0025,"US Dollars","","","","",0.0025,0.625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3,"USDINR"
"10073","OPTCUR","USDINR","OPTION","27-May-2022",78,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",120029,1,1000,0.0025,"US Dollars","","","","",0.0875,0.8975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4925,"USDINR"
"10075","OPTCUR","USDINR","OPTION","27-May-2022",78.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",8412,1,1000,0.0025,"US Dollars","","","","",0.2575,1.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.715,"USDINR"
"10077","OPTCUR","USDINR","OPTION","27-May-2022",78.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",11918,1,1000,0.0025,"US Dollars","","","","",0.4625,1.4325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9475,"USDINR"
"10079","OPTCUR","USDINR","OPTION","27-May-2022",78.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",322,1,1000,0.0025,"US Dollars","","","","",0.7,1.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.195,"USDINR"
"10081","OPTCUR","USDINR","OPTION","27-May-2022",79,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7726,1,1000,0.0025,"US Dollars","","","","",0.94,1.94,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.44,"USDINR"
"10083","OPTCUR","USDINR","OPTION","27-May-2022",79.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.195,2.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.695,"USDINR"
"10085","OPTCUR","USDINR","OPTION","27-May-2022",79.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",270,1,1000,0.0025,"US Dollars","","","","",1.445,2.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.945,"USDINR"
"10087","OPTCUR","USDINR","OPTION","27-May-2022",79.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.695,2.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.195,"USDINR"
"10089","OPTCUR","USDINR","OPTION","27-May-2022",80,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",731,1,1000,0.0025,"US Dollars","","","","",1.945,2.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.445,"USDINR"
"10091","OPTCUR","USDINR","OPTION","27-May-2022",80.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.195,3.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.695,"USDINR"
"10093","OPTCUR","USDINR","OPTION","27-May-2022",80.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.4425,3.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9425,"USDINR"
"10995","OPTCUR","USDINR","OPTION","27-May-2022",80.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.6925,3.6925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1925,"USDINR"
"10997","OPTCUR","USDINR","OPTION","27-May-2022",81,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.9425,3.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10999","OPTCUR","USDINR","OPTION","27-May-2022",81.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.1925,4.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11047","OPTCUR","USDINR","OPTION","27-May-2022",81.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4425,4.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11059","OPTCUR","USDINR","OPTION","27-May-2022",81.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.6925,4.6925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"6167","OPTCUR","USDINR","OPTION","27-May-2022",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9425,4.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"6669","OPTCUR","USDINR","OPTION","27-May-2022",82.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.1925,5.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7255","OPTCUR","USDINR","OPTION","27-May-2022",82.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4425,5.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7257","OPTCUR","USDINR","OPTION","27-May-2022",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.6925,5.6925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7270","OPTCUR","USDINR","OPTION","27-May-2022",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.9425,5.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"1147","OPTCUR","USDINR","OPTION","27-May-2022",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.1925,6.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"1153","OPTCUR","USDINR","OPTION","27-May-2022",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.4425,6.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10705","OPTCUR","USDINR","OPTION","27-May-2022",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.69,6.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7461","OPTCUR","USDINR","OPTION","03-Jun-2022",69.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.86,8.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.535,"USDINR"
"4012","OPTCUR","USDINR","OPTION","03-Jun-2022",69.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.61,8.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5075,"USDINR"
"11258","OPTCUR","USDINR","OPTION","03-Jun-2022",69.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.36,8.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11358","OPTCUR","USDINR","OPTION","03-Jun-2022",70,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.11,8.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"5312","OPTCUR","USDINR","OPTION","03-Jun-2022",70.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.86,7.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.715,"USDINR"
"9754","OPTCUR","USDINR","OPTION","03-Jun-2022",70.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.605,7.605,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.105,"USDINR"
"9756","OPTCUR","USDINR","OPTION","03-Jun-2022",70.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.355,7.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.855,"USDINR"
"9915","OPTCUR","USDINR","OPTION","03-Jun-2022",71,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.105,7.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.605,"USDINR"
"10170","OPTCUR","USDINR","OPTION","03-Jun-2022",71.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.855,6.855,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.355,"USDINR"
"10192","OPTCUR","USDINR","OPTION","03-Jun-2022",71.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.605,6.605,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.105,"USDINR"
"10206","OPTCUR","USDINR","OPTION","03-Jun-2022",71.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.355,6.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.855,"USDINR"
"10208","OPTCUR","USDINR","OPTION","03-Jun-2022",72,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.105,6.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.605,"USDINR"
"10210","OPTCUR","USDINR","OPTION","03-Jun-2022",72.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.8575,5.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3575,"USDINR"
"10213","OPTCUR","USDINR","OPTION","03-Jun-2022",72.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.6075,5.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1075,"USDINR"
"10215","OPTCUR","USDINR","OPTION","03-Jun-2022",72.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.3575,5.3575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8575,"USDINR"
"10217","OPTCUR","USDINR","OPTION","03-Jun-2022",73,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.1075,5.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6075,"USDINR"
"10219","OPTCUR","USDINR","OPTION","03-Jun-2022",73.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.8575,4.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3575,"USDINR"
"10221","OPTCUR","USDINR","OPTION","03-Jun-2022",73.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.6075,4.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1075,"USDINR"
"10223","OPTCUR","USDINR","OPTION","03-Jun-2022",73.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.3575,4.3575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8575,"USDINR"
"10225","OPTCUR","USDINR","OPTION","03-Jun-2022",74,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.1075,4.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6075,"USDINR"
"10227","OPTCUR","USDINR","OPTION","03-Jun-2022",74.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.8575,3.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3575,"USDINR"
"10229","OPTCUR","USDINR","OPTION","03-Jun-2022",74.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.61,3.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.11,"USDINR"
"10231","OPTCUR","USDINR","OPTION","03-Jun-2022",74.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.36,3.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.86,"USDINR"
"10237","OPTCUR","USDINR","OPTION","03-Jun-2022",75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.11,3.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.61,"USDINR"
"10239","OPTCUR","USDINR","OPTION","03-Jun-2022",75.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.86,2.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.36,"USDINR"
"10241","OPTCUR","USDINR","OPTION","03-Jun-2022",75.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.615,2.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1125,"USDINR"
"10243","OPTCUR","USDINR","OPTION","03-Jun-2022",75.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.3675,2.3575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8625,"USDINR"
"10245","OPTCUR","USDINR","OPTION","03-Jun-2022",76,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",187,1,1000,0.0025,"US Dollars","","","","",1.13,2.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6175,"USDINR"
"10247","OPTCUR","USDINR","OPTION","03-Jun-2022",76.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.9,1.855,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3775,"USDINR"
"10249","OPTCUR","USDINR","OPTION","03-Jun-2022",76.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3533,1,1000,0.0025,"US Dollars","","","","",0.69,1.605,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1475,"USDINR"
"10251","OPTCUR","USDINR","OPTION","03-Jun-2022",76.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",833,1,1000,0.0025,"US Dollars","","","","",0.4775,1.3325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.905,"USDINR"
"10253","OPTCUR","USDINR","OPTION","03-Jun-2022",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2116,1,1000,0.0025,"US Dollars","","","","",0.3075,1.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.695,"USDINR"
"10255","OPTCUR","USDINR","OPTION","03-Jun-2022",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3164,1,1000,0.0025,"US Dollars","","","","",0.17,0.84,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.505,"USDINR"
"10257","OPTCUR","USDINR","OPTION","03-Jun-2022",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5176,1,1000,0.0025,"US Dollars","","","","",0.08,0.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3575,"USDINR"
"10259","OPTCUR","USDINR","OPTION","03-Jun-2022",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",11153,1,1000,0.0025,"US Dollars","","","","",0.0275,0.4625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.245,"USDINR"
"10261","OPTCUR","USDINR","OPTION","03-Jun-2022",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",10135,1,1000,0.0025,"US Dollars","","","","",0.0025,0.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1575,"USDINR"
"10263","OPTCUR","USDINR","OPTION","03-Jun-2022",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12543,1,1000,0.0025,"US Dollars","","","","",0.0025,0.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1025,"USDINR"
"10265","OPTCUR","USDINR","OPTION","03-Jun-2022",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",9379,1,1000,0.0025,"US Dollars","","","","",0.0025,0.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"USDINR"
"10267","OPTCUR","USDINR","OPTION","03-Jun-2022",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3277,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"USDINR"
"10271","OPTCUR","USDINR","OPTION","03-Jun-2022",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1811,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"USDINR"
"10361","OPTCUR","USDINR","OPTION","03-Jun-2022",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"10382","OPTCUR","USDINR","OPTION","03-Jun-2022",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"10386","OPTCUR","USDINR","OPTION","03-Jun-2022",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
